feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_finegoldii	Depression_anxiety_mood_med	Depression_anxiety_mood_med	-1.03569839371511	0.458614109360053	719	569	0.0242594054002712	0.147904116795202
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_mitis	Case_status	Case_status	-0.482881840244998	0.214123771655776	719	114	0.0244586870016518	0.14792613898599
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_rhamnosus	total_seqs_scaled	total_seqs_scaled	0.249714354230866	0.114005842064862	719	133	0.028855617113335	0.17313370268001
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_oris	Do_you_drink_alcohol	Do_you_drink_alcohol	-0.594057668073333	0.275606650901858	719	342	0.0314961115207274	0.186023908669296
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_pneumoniae	Case_status	Case_status	0.800793571194686	0.371026176327757	719	188	0.0312717538515933	0.186023908669296
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_australis	Sleep_aid	Sleep_aid	0.375612243772652	0.174955933442561	719	85	0.0321742992418513	0.188556358347593
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Enorma.s__Collinsella_massiliensis	Do_you_drink_alcohol	Do_you_drink_alcohol	0.490452779991037	0.229747610531712	719	353	0.0331586351359339	0.191358230250122
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_faecis	Depression_anxiety_mood_med	Depression_anxiety_mood_med	-1.20071807629914	0.562064626605993	719	445	0.0330343086059292	0.191358230250122
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_ICM47	total_seqs_scaled	total_seqs_scaled	0.271942494125473	0.127777325296349	719	215	0.0336951485115759	0.192448183089842
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_indistinctus	Do_you_drink_alcohol	Do_you_drink_alcohol	0.867138228158587	0.408395791014671	719	304	0.0341111858915858	0.192448183089842
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_lactaris	Depression_anxiety_mood_med	Depression_anxiety_mood_med	-0.706435699542208	0.332432293657232	719	203	0.0339624461113816	0.192448183089842
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Enorma.s__Collinsella_massiliensis	Sleep_aid	Sleep_aid	0.513965567685599	0.242586960557765	719	353	0.0344992636741121	0.192709643559024
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_gasseri	Do_you_drink_alcohol	Do_you_drink_alcohol	-0.266033027776918	0.125682306644143	719	56	0.0346673432857503	0.192709643559024
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_smithii	Do_you_drink_alcohol	Do_you_drink_alcohol	0.898325740051282	0.428123181475758	719	244	0.036268678591941	0.200139569456258
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_asaccharolytica	Antihistamines	Antihistamines	-0.60288267906863	0.289080352760696	719	57	0.0374152985480987	0.203496156132105
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus.s__Acidaminococcus_intestini	Case_status	Case_status	1.14282845972498	0.54728002314513	719	205	0.0371723266545576	0.203496156132105
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor.s__Pseudoflavonifractor_sp_An184	Sleep_aid	Sleep_aid	0.48120286843679	0.231228529910015	719	87	0.0378220075127549	0.204238840568877
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_ICM47	Pain_med	Pain_med	-0.69657726017418	0.335936486085019	719	215	0.0385191523490711	0.204535813937167
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_dentium	Probiotic	Probiotic	-1.00104808965244	0.482872289249544	719	240	0.0385590082286902	0.204535813937167
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	Do_you_drink_alcohol	Do_you_drink_alcohol	1.0919272915066	0.527061923681321	719	537	0.0386886526362631	0.204535813937167
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_smithii	Antihistamines	Antihistamines	-1.08055380686537	0.523296820655277	719	244	0.0393325025035278	0.206495638143521
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_gallinarum	Probiotic	Probiotic	-0.316743526629209	0.154320191621098	719	45	0.0405238652585374	0.211283049210029
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera.s__Megasphaera_sp_MJR8396C	Case_status	Case_status	0.71617917260475	0.351096905954356	719	96	0.0417744669849132	0.216311623565715
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_finegoldii	total_seqs_scaled	total_seqs_scaled	0.411555779864401	0.202252297826212	719	569	0.0422736922638018	0.217407560213838
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Clostridium_leptum	Probiotic	Probiotic	-0.914757031506598	0.450304077913219	719	603	0.0426224492039251	0.217720078365996
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_anginosus_group	Probiotic	Probiotic	-0.583359124240007	0.287946327864303	719	140	0.0431837322666075	0.219106722104398
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella.s__Hungatella_hathewayi	total_seqs_scaled	total_seqs_scaled	0.322295619203053	0.160212169126375	719	359	0.0446697304429988	0.225135441432714
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_smithii	Laxatives	Laxatives	1.0200442875306	0.509058012229165	719	244	0.045511167620534	0.227857236563733
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_58	total_seqs_scaled	total_seqs_scaled	0.36301066378932	0.181482467629707	719	459	0.04589248066414	0.228254706461117
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas_asaccharolytica	Sleep_aid	Sleep_aid	0.498375481612641	0.249721349871447	719	57	0.046384452203054	0.229193763826855
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	Case_status	Case_status	-1.14839512118509	0.576395264955902	719	537	0.0467517104840832	0.229508396921863
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_paragasseri	total_seqs_scaled	total_seqs_scaled	0.170662470854112	0.0860190306094644	719	57	0.0476790231597524	0.231059881466492
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium.s__Clostridium_innocuum	Depression_anxiety_mood_med	Depression_anxiety_mood_med	0.743444964790738	0.374711055971013	719	530	0.0476745139293765	0.231059881466492
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_infantis	Case_status	Case_status	-0.283824494636603	0.143501421140884	719	50	0.0483713232667952	0.232921785921638
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_inulinivorans	Pain_med	Pain_med	-1.07002381699914	0.541925017204662	719	417	0.0487532164406915	0.233274883728878
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_sp_CAG_38	Antihistamines	Antihistamines	0.976885829868961	0.496288006305969	719	304	0.0494522759022415	0.235131575988016
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia.s__Scardovia_wiggsiae	Do_you_drink_alcohol	Do_you_drink_alcohol	-0.272371573965454	0.138780497522446	719	55	0.0501219689936552	0.236607984123641
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_avium	Do_you_drink_alcohol	Do_you_drink_alcohol	-0.33494612191946	0.171074890036937	719	54	0.0506741167384439	0.236607984123641
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_rhamnosus	Case_status	Case_status	0.521463475021896	0.266371178592714	719	133	0.0507017108836375	0.236607984123641
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_infantis	Pain_med	Pain_med	-0.315576392380377	0.161472830646375	719	50	0.0510907673286436	0.236665509669061
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_vestibularis	Do_you_drink_alcohol	Do_you_drink_alcohol	-0.492264362198351	0.252150870273929	719	245	0.051340137018156	0.236665509669061
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_pullorum	Sleep_aid	Sleep_aid	0.381664387780713	0.196369786145405	719	64	0.0523789243039732	0.238544980565083
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_intestinalis	Sleep_aid	Sleep_aid	-1.0125523164637	0.520684171311588	719	461	0.0522512087332805	0.238544980565083
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus_lactaris	Do_you_drink_alcohol	Do_you_drink_alcohol	0.607927258280939	0.313220820335352	719	203	0.0527075650657031	0.238604306524979
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_gasseri	Depression_anxiety_mood_med	Depression_anxiety_mood_med	0.257384972721239	0.133391060738271	719	56	0.0541013422431407	0.242015471809552
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella_quasipneumoniae	Case_status	Case_status	0.444713375729245	0.230373014933448	719	126	0.0539953273210283	0.242015471809552
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	Depression_anxiety_mood_med	Depression_anxiety_mood_med	-0.997493598860091	0.519103933576982	719	592	0.0551011282194132	0.245037958434567
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_sp_CAG_58	Do_you_drink_alcohol	Do_you_drink_alcohol	0.74123262243281	0.387735923236269	719	459	0.0563589014106024	0.246285141424367
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium.s__Lachnoclostridium_sp_An131	Case_status	Case_status	0.33199009228427	0.173228532903263	719	89	0.0557455415613017	0.246285141424367
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium.s__Clostridium_innocuum	Do_you_drink_alcohol	Do_you_drink_alcohol	-0.675818307169204	0.353056266130941	719	530	0.0560382093478926	0.246285141424367
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_avium	Laxatives	Laxatives	0.381765704431246	0.203415856072856	719	54	0.0610009120969476	0.260816823175671
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_hansenii	Depression_anxiety_mood_med	Depression_anxiety_mood_med	0.631966144748003	0.336164220646967	719	137	0.0605684184837043	0.260816823175671
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia.s__Roseburia_faecis	Do_you_drink_alcohol	Do_you_drink_alcohol	0.996464433103905	0.529582554962416	719	445	0.0603406511626651	0.260816823175671
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	total_seqs_scaled	total_seqs_scaled	0.18236694464101	0.0971942794295619	719	702	0.0610642562197007	0.260816823175671
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified.s__Ruminococcaceae_bacterium_D5	total_seqs_scaled	total_seqs_scaled	0.22341263657386	0.120360220137647	719	198	0.0638816050042732	0.271317378557475
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_hallii	Pain_med	Pain_med	-0.815303055535354	0.440483258024204	719	503	0.0646375174370754	0.271477573235717
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	Pain_med	Pain_med	0.881097286870633	0.475486219254265	719	385	0.0643331635577575	0.271477573235717
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_saeculare	Sleep_aid	Sleep_aid	0.225340712469363	0.123179998006739	719	39	0.0678077164532948	0.278601269775494
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Enorma.s__Enorma_massiliensis	Pain_med	Pain_med	0.577396849247925	0.315025947915439	719	164	0.0672856464309354	0.278601269775494
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_rhamnosus	Probiotic	Probiotic	0.622336306258869	0.339788582628188	719	133	0.0674817772892349	0.278601269775494
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter.s__Turicibacter_sanguinis	Sleep_aid	Sleep_aid	0.525695514098502	0.286648264509975	719	128	0.0671242770726456	0.278601269775494
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes_indistinctus	total_seqs_scaled	total_seqs_scaled	0.347723406688413	0.191152460943799	719	304	0.0693620524097305	0.281923180762131
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium.s__Eubacterium_ramulus	Depression_anxiety_mood_med	Depression_anxiety_mood_med	-0.723662234836701	0.397812181334798	719	251	0.069359621774008	0.281923180762131
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_fermentum	Case_status	Case_status	0.602851673895002	0.332201851077534	719	139	0.0700328281775061	0.283127369530453
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_oral_taxon_448	Pain_med	Pain_med	0.343072384786306	0.191811936845176	719	61	0.0741512511302624	0.295043925549886
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_anginosus_group	Case_status	Case_status	0.403841252794432	0.225730370724633	719	140	0.0740778108335963	0.295043925549886
